Season,TeamID,TeamName,APRank,KenPom,Seed,TourneyWins,Appearances,WFlag,LFlag,RankW,RankL,LastTenW,LastTenL,HomeW,HomeL,AwayW,AwayL,NeutW,NeutL,Points,PointsAllowed,FGM,FGA,FGM3,FGA3,FTM,FTA,OR,DR,Ast,TO,Stl,Blk,PF,FGM_Allowed,FGA_Allowed,FGM3_Allowed,FGA3_Allowed,FTM_Allowed,FTA_Allowed,OR_Allowed,DR_Allowed,Ast_Allowed,TO_Allowed,St_Allowed,Bk_Allowed,PF_Allowed
2004,1163,connecticut,7,8,2,6,20,27,6,4,5,8,2,17,1,6,4,4,1,79.0909,63.9394,30.1212,62.6364,6.3939,15.9697,12.4545,20.2121,15.3030,29.4848,18.2424,13.7879,6.1515,8.7273,16.0606,23.7576,64.3636,5.5758,17.2424,10.8485,16.1212,13.7273,21.5758,12.1212,12.4242,7.0303,3.5758,18.3636
2004,1173,dayton,,61,10,0,10,24,8,0,2,5,5,15,3,6,5,3,0,67.9688,64.0938,23.5313,52.0938,6.3750,19.5000,14.5313,21.6875,12.2188,25.7813,14.9375,14.2813,4.5313,2.8438,17.0938,23.2188,56.7500,6.9688,20.8125,10.6875,16.2500,10.7813,20.0938,12.2188,10.5313,6.6875,2.4688,19.5625
2004,1177,depaul,,52,7,1,9,21,9,2,2,8,2,11,4,7,4,3,1,70.8667,67.6667,25.6333,54.5667,5.1000,14.0667,14.5000,20.6000,12.0667,23.7667,13.7333,13.4333,5.7000,2.3667,17.4000,23.7333,56.2000,7.6000,21.3333,12.6000,18.0000,11.2667,19.6667,14.2667,12.4000,6.3000,2.7000,18.8000
2004,1181,duke,6,1,1,4,34,27,5,9,4,6,4,14,1,8,2,5,2,79.7500,64.9688,27.5625,58.4688,7.1875,19.5313,17.4375,23.8438,13.4063,22.8438,14.2500,14.1875,9.3438,6.8125,18.7188,23.6250,58.1875,4.7813,14.6250,12.9375,18.4375,14.0000,20.1250,12.0000,17.7188,6.8125,3.5625,20.9688
2004,1186,e washington,,129,15,0,2,16,12,0,1,8,2,10,1,6,9,0,2,70.2500,68.3571,24.7500,51.8929,6.1786,16.4286,14.5714,20.7143,9.1429,21.1786,15.7143,15.2143,6.3571,1.5000,20.3214,24.2500,51.9643,5.4643,15.8214,14.3929,21.0000,9.7857,21.3214,12.2500,15.7143,7.0357,3.5714,20.7143
2004,1190,east tenn. st.,,67,13,0,9,24,5,0,0,9,1,10,0,11,3,3,2,77.9310,70.2414,28.3448,61.1034,5.9655,16.8276,15.2759,22.5517,12.2069,25.5172,15.3793,16.1724,10.9310,5.5862,16.8621,25.9655,62.4828,6.7931,21.2759,11.5172,16.6207,13.5862,24.3448,14.8276,19.4483,7.0345,3.7931,19.0690
2004,1196,florida,,18,5,0,22,20,10,1,5,6,4,11,4,4,5,5,1,76.9667,69.1333,26.9333,55.8000,8.2000,21.6000,14.9000,19.8000,10.2333,24.9333,16.2667,14.6667,6.5333,3.1333,18.8667,24.0000,57.9000,6.8667,21.1333,14.2667,21.3667,12.9000,21.1000,14.5000,13.5667,7.3333,3.1333,18.9667
2004,1197,florida a&m,,276,16,1,3,14,16,0,1,6,4,8,4,3,12,3,0,72.1000,73.9667,23.0667,55.7667,8.4667,24.4000,17.5000,24.5333,11.4333,22.5333,12.7000,16.9333,8.3333,1.6000,21.9000,24.9667,55.4000,7.0667,21.1333,16.9667,25.4000,12.6333,24.8000,13.3000,18.6000,7.8000,3.1667,22.1667
2004,1210,georgia tech,14,10,3,5,15,23,9,7,6,6,4,12,3,7,5,4,1,78.0625,67.2813,27.4375,58.3750,7.2500,19.3750,15.9375,23.0000,11.3750,26.0938,15.7813,15.4688,8.8438,4.8438,21.2188,22.7500,58.9063,5.7188,19.4375,16.0625,24.2813,14.0625,23.2500,12.4688,17.2813,7.3125,3.5313,20.1250
2004,1211,gonzaga,3,2,2,1,22,27,2,1,2,10,0,13,0,11,0,3,2,82.3448,65.9310,29.0345,56.3793,6.5172,15.7241,17.7586,23.4828,11.5517,27.9310,18.2069,13.5517,6.2759,3.7931,15.9310,23.3448,60.7931,7.4483,21.1724,11.7931,17.1034,12.1034,19.0000,13.2069,13.0000,6.1379,2.2759,19.9655
2004,1227,il chicago,,58,13,0,3,24,7,0,1,10,0,11,1,10,3,3,3,70.0000,62.5161,25.4839,55.9032,5.0000,12.7097,14.0323,22.1290,13.2903,22.1613,14.7742,12.5806,7.6774,2.7419,17.6452,22.5484,52.2903,6.2581,17.5484,11.1613,17.1290,10.8710,21.0323,14.0323,16.2581,5.9355,3.3548,20.6774
2004,1228,illinois,13,19,5,2,22,24,6,2,4,9,1,12,1,7,2,5,3,72.5333,62.8000,26.6333,57.3333,6.9000,20.2000,12.3667,17.7667,12.0333,22.9333,16.7667,12.5667,6.8333,3.8000,19.1000,22.0333,53.0667,5.4000,16.2000,13.3333,19.4667,11.4667,21.0000,12.1333,14.6000,6.0667,3.3333,16.7000
2004,1242,kansas,16,25,4,3,34,20,8,0,4,6,4,12,1,5,5,3,2,74.8571,68.1786,26.9286,58.1429,5.7500,17.1786,15.2500,21.5714,12.0714,26.5000,17.2500,14.4286,6.8929,4.9286,20.4643,23.5357,59.4643,6.2143,19.1071,14.8929,21.3214,13.4286,22.8214,12.2857,14.2857,6.3214,4.1071,19.6429
2004,1246,kentucky,2,4,1,1,30,26,4,2,0,9,1,11,2,7,2,8,0,73.1333,62.8000,26.6667,56.8333,6.2000,17.4667,13.6000,19.5333,11.8000,24.0333,15.6000,14.5000,7.9000,3.3667,18.4333,21.4667,53.8333,6.1667,19.1333,13.7000,18.9000,10.3667,21.0333,10.8333,16.0000,6.9000,3.2333,17.7000
2004,1250,lehigh,,218,16,0,5,18,10,0,1,7,3,11,1,5,9,2,0,65.8571,63.6786,22.7500,53.9643,6.1429,17.7500,14.2143,19.8214,11.1786,24.4286,12.5000,14.6429,7.1786,3.3214,18.8571,22.4643,54.3571,5.6071,15.6429,13.1429,19.7143,11.1071,23.3214,13.3929,13.8929,7.8571,3.4286,17.8571
2004,1251,liberty,,181,16,0,4,17,14,0,2,8,2,12,2,4,10,1,2,68.7419,67.0000,24.7097,57.8387,6.0323,19.8387,13.2903,19.4516,13.2258,24.1613,13.7742,15.8065,8.7742,3.3226,19.4194,24.6452,57.4839,5.3226,16.4839,12.3871,19.6774,12.3226,22.8710,13.1935,15.3548,8.0000,3.4516,18.5161
2004,1257,louisville,,23,10,0,26,20,9,3,3,4,6,13,2,5,5,2,2,73.2759,60.8966,24.5517,58.4138,7.9655,23.4828,16.2069,21.6552,11.6552,26.2759,15.2414,13.8966,8.3448,5.2069,20.4483,21.2069,56.0690,5.7241,18.3103,12.7586,20.4138,12.5172,24.7241,11.6207,17.4138,6.1034,3.3448,19.2069
2004,1264,manhattan,,56,12,1,6,24,5,0,1,9,1,13,2,8,3,3,0,74.3448,63.4483,24.3793,55.2069,5.7586,15.6552,19.8276,26.1034,12.1724,22.6897,10.7931,13.0000,9.4483,4.1724,20.3103,21.7586,52.7586,4.6552,14.4828,15.2759,21.9655,11.7241,22.0000,11.2069,16.9310,6.2414,4.2759,21.1724
2004,1268,maryland,19,16,4,1,21,19,11,6,9,6,4,12,4,4,5,3,2,77.3667,71.7667,28.0667,63.6667,5.1333,15.3333,16.1000,25.7000,15.7667,25.7333,14.0333,15.1333,8.7333,6.7667,19.5000,24.1000,59.9667,7.3000,19.8000,16.2667,22.5667,13.3000,25.5667,12.8333,17.3333,7.9333,4.4667,21.4667
2004,1272,memphis,24,32,7,1,18,21,7,0,3,7,3,15,0,6,5,0,2,73.5714,65.9286,24.7500,58.6429,8.7143,24.2143,15.3571,23.2143,13.4643,25.1429,14.2857,12.9286,7.4643,5.1071,18.2143,22.2143,55.4286,6.9286,19.1429,14.5714,20.6786,10.9286,24.0357,13.3214,15.0714,6.2500,2.7143,21.0000
2004,1277,michigan st,,37,7,0,29,18,11,0,8,7,3,12,2,5,6,1,3,71.4483,67.3448,25.0000,50.4828,6.3793,15.7931,15.0690,19.5862,9.1034,21.3793,14.7241,14.6207,7.0690,1.8621,20.8276,23.0690,50.4828,5.9310,16.8621,15.2759,22.3793,10.0345,18.6552,12.0000,13.9655,7.1034,2.8276,18.7241
2004,1280,mississippi st,8,7,2,1,10,25,3,0,1,8,2,12,2,12,0,1,1,77.1071,66.2857,27.3571,58.5000,6.4643,18.2500,15.9286,24.0357,14.7500,26.1071,13.6786,15.4643,9.1786,4.5000,16.2500,24.2500,59.3929,6.8571,19.7500,10.9286,16.8929,12.3214,21.0357,11.5714,16.4286,7.3929,3.2500,19.7143
2004,1284,monmouth,,188,15,0,4,21,11,0,1,7,3,13,0,5,10,3,1,68.7813,66.9063,22.9375,54.7188,7.0938,20.2500,15.8125,21.1875,9.3750,24.0000,13.8125,13.4063,7.6563,2.6250,17.5313,23.7188,56.5000,7.4375,20.9063,12.0313,17.2500,11.3438,25.2188,13.4688,15.5313,6.8438,3.2813,19.6250
2004,1293,murray st,,63,12,0,15,25,5,1,1,9,1,13,1,10,4,2,0,80.8000,69.4000,29.5333,59.5000,6.4667,19.4000,15.2667,21.4000,12.2333,25.3000,18.8333,13.8000,7.6667,4.2667,18.0667,25.1333,58.6000,6.0000,18.9000,13.1333,18.2000,10.7333,21.6333,13.9000,14.9000,6.9000,2.7667,19.5000
2004,1301,n.c. state,15,6,3,1,16,20,9,6,6,6,4,14,2,5,6,1,1,73.3448,65.2069,24.6552,54.5517,8.3448,24.3103,15.6897,19.6552,10.0345,23.6897,14.8621,13.7586,6.9655,2.3448,18.5172,23.3793,55.1724,5.4138,17.3448,13.0345,18.3448,11.4138,21.8966,12.0690,14.7586,6.7931,2.6207,19.6897
2004,1305,nevada,,22,10,2,8,22,8,1,1,9,1,14,0,5,8,3,0,75.5000,66.1667,26.7667,58.7667,4.8667,14.3000,17.1000,23.9333,13.4000,25.4667,14.2333,13.0000,6.5000,4.7000,18.3000,23.8333,57.2333,4.8333,15.7333,13.6667,19.3333,10.7667,22.4000,12.9000,14.2667,5.9333,2.8667,21.1000
2004,1314,north carolina,18,11,6,1,32,18,10,7,7,5,5,12,2,3,7,3,1,83.0714,75.4643,29.6429,64.1071,6.5000,18.3571,17.2857,25.4286,15.3571,24.6429,18.3571,15.6429,9.6071,4.2143,18.5000,26.9643,60.8571,7.7143,21.8571,13.8214,20.0357,12.6071,23.2857,15.1786,18.4286,8.2857,4.3571,21.1429
2004,1320,northern iowa,,80,14,0,8,20,9,1,1,9,1,12,3,5,6,3,0,69.2069,65.2414,23.3103,53.0690,7.0690,20.2069,15.5172,21.1034,8.9310,25.8966,13.0000,12.6552,5.2414,1.9655,16.9655,23.6897,56.5172,5.0690,15.3793,12.7931,18.4138,10.2414,24.2069,10.1034,11.4483,6.5172,2.4483,19.6552
2004,1329,oklahoma st,4,9,2,4,19,26,3,4,0,9,1,14,0,7,2,5,1,78.2069,63.8966,28.8966,56.3448,4.8276,12.7586,15.5862,22.4138,11.3793,24.1724,16.0690,13.4483,7.8621,3.5862,19.4138,22.8621,55.0345,5.0690,16.1034,13.1034,20.0690,11.6552,19.6897,12.1379,15.5517,6.0000,3.1034,20.3448
2004,1334,pacific,,71,12,1,5,23,7,1,3,10,0,11,1,9,4,3,2,69.1667,63.8000,23.2000,49.5000,5.9000,16.6000,16.8667,22.8667,9.2667,24.2667,14.3000,14.1000,5.8333,3.2000,16.9000,22.9000,56.9333,6.1667,18.8333,11.8333,16.5333,12.0667,20.6333,11.9333,12.6000,6.7333,2.1333,19.7000
2004,1338,pitt,9,3,3,2,19,28,4,5,3,7,3,18,1,7,2,3,1,68.8750,56.0938,25.7188,53.4375,4.1875,13.3125,13.2500,20.3125,12.9063,23.7188,15.0625,12.4375,5.8750,4.9063,14.5000,21.4063,55.6250,5.0938,16.7500,8.1875,12.9063,12.8438,18.5938,11.2500,12.7813,5.0938,2.8750,18.2500
2004,1343,princeton,,102,14,0,11,19,7,0,1,9,1,9,2,10,3,0,2,62.5000,56.8077,22.3462,46.6538,6.0385,17.5769,11.7692,16.5385,8.5769,22.1923,13.1154,13.5000,6.6538,3.2692,18.1154,19.4231,47.5385,4.8077,15.5385,13.1538,18.4231,8.8077,18.4615,10.6538,12.4231,6.2308,1.9231,17.3462
2004,1344,providence,21,21,5,0,12,20,8,4,3,6,4,11,4,8,3,1,1,71.5000,64.3214,24.7857,54.6786,7.9286,21.5357,14.0000,19.5357,11.6786,21.8929,15.8929,14.9286,9.2857,5.0357,16.1071,23.7500,56.4286,5.8571,17.7500,10.9643,16.5000,12.6071,20.5357,12.9643,15.1429,8.3571,2.7500,17.1429
2004,1350,richmond,,38,11,0,8,20,12,1,3,7,3,9,4,8,7,3,1,64.5313,59.0000,22.2500,54.3438,5.6563,18.4688,14.3750,19.8438,11.9688,23.5000,12.1563,13.0625,7.0938,4.3750,18.6875,20.5938,52.2813,4.9688,18.7813,12.8438,20.3125,12.2188,23.3125,11.4375,15.0625,6.5313,2.9063,18.3125
2004,1356,s illinois,23,45,9,0,9,25,4,0,0,8,2,13,1,11,2,1,1,71.2759,62.8966,26.3103,59.1724,5.9655,18.1379,12.6897,18.4483,13.2069,22.2069,14.1034,12.0690,10.2759,3.1034,19.3793,21.9655,51.6552,4.8966,15.6207,14.0690,20.2069,11.2414,23.3448,12.4483,17.0000,6.1034,2.3103,17.4138
2004,1371,seton hall,,28,8,1,13,19,9,3,4,6,4,13,2,5,5,1,2,72.2857,64.4643,26.1071,56.8571,5.9643,16.8571,14.1071,19.6786,11.7857,25.3214,13.2500,13.1429,6.7857,3.1429,18.1071,23.0000,57.9286,5.1429,17.2143,13.3214,18.8929,12.2143,22.0000,11.9643,13.2500,6.3214,3.8214,18.3929
2004,1376,south carolina,,35,10,0,5,23,10,1,4,4,6,14,3,5,6,4,1,70.9091,62.7576,25.1818,57.7576,6.7879,20.5455,13.7576,20.4242,12.6970,23.6364,14.8485,13.2121,8.9394,5.2424,18.0000,22.0909,56.0000,5.8182,20.0606,12.7576,18.6970,13.6364,23.3636,12.2424,16.5758,6.7576,2.5152,19.6061
2004,1386,saint joseph's,5,5,1,3,8,27,1,2,0,9,1,9,0,13,0,5,1,77.7857,61.5000,27.1786,56.7857,9.7500,23.9643,13.6786,19.4643,9.6786,23.2500,16.5357,11.7143,9.1429,3.5714,17.0357,22.1071,56.1786,4.4286,16.1786,12.8571,18.6786,13.6429,23.0357,11.6429,16.5714,6.7143,2.3929,17.9643
2004,1390,stanford,1,12,1,1,16,29,1,4,0,9,1,14,0,10,1,5,0,73.9333,60.7000,26.5333,54.8000,5.2000,14.2000,15.6667,20.8333,11.1000,25.2000,16.3667,13.9667,6.3667,4.4333,17.2667,21.3333,54.6333,6.2000,18.3333,11.8333,17.0667,10.4000,19.4000,10.2000,14.7000,6.0000,2.0667,19.7667
2004,1393,syracuse,20,27,5,2,28,21,7,3,4,7,3,14,3,6,3,1,1,72.9286,66.8214,27.6786,59.7500,4.3214,13.8571,13.2500,20.8214,13.9286,24.7143,15.3571,12.7857,7.8929,6.8571,17.6429,23.8214,59.9286,5.7500,20.1429,13.4286,20.3214,15.0357,22.4643,14.3214,13.6786,6.7500,2.8929,18.1429
2004,1400,texas,12,17,3,2,26,23,7,4,5,6,4,15,1,6,3,2,3,77.1333,66.4000,27.6000,62.6333,6.8000,18.8667,15.1333,22.4000,16.3000,25.1000,13.8333,11.8667,6.9667,3.9000,19.4333,22.4667,56.5333,5.8000,18.6000,15.6667,21.8333,11.9333,22.5667,11.2000,14.5333,5.8333,3.6000,19.9333
2004,1403,texas tech,,29,8,1,11,22,10,1,6,5,5,15,1,4,7,3,2,73.4063,66.4375,27.1250,58.4375,3.6875,10.8750,15.4688,20.9688,11.3125,22.6875,14.7500,12.4688,8.2500,3.5313,16.7188,24.4375,56.8125,6.0625,17.0625,11.5000,17.4375,12.6875,23.0938,12.3125,17.1875,6.2188,3.2813,19.0000
2004,1412,alabama-birmingham,,36,9,2,11,20,9,1,2,7,3,14,1,5,5,1,3,74.5517,67.0000,27.5517,62.1724,6.4828,19.6207,12.9655,19.8276,12.3448,22.6897,17.5862,13.6207,11.7586,3.7241,20.9310,22.9310,54.3793,5.3448,17.0690,15.7931,23.7241,13.5172,26.2759,11.8276,20.6207,6.5172,3.1379,18.3793
2004,1416,central florida,,98,14,0,5,24,5,0,0,9,1,11,1,11,3,2,1,70.5172,62.2069,25.5172,55.7241,7.4483,21.0690,12.0345,16.6552,12.3793,23.8966,16.6897,15.1379,8.8276,4.8276,18.1724,21.5862,53.5172,6.2759,19.2759,12.7586,18.8621,11.3448,20.5172,11.8276,15.6552,7.8276,2.4828,17.4828
2004,1418,la.-lafayette,,60,14,0,6,18,8,0,2,7,3,9,1,6,7,3,0,76.2692,69.8846,27.1923,58.6923,8.2308,22.1154,13.6538,19.8846,11.6538,21.9615,16.1154,14.5385,8.6923,2.1154,18.6538,26.0000,58.7308,6.2692,19.2308,11.6154,17.8846,13.9615,22.1923,12.7308,17.3462,5.5385,2.7692,18.1923
2004,1427,texas san antonio,,216,16,0,4,16,12,0,1,9,1,8,5,7,4,1,3,72.4286,72.6429,24.2857,56.5000,7.0357,19.5000,16.8214,23.9643,12.3571,25.1429,12.6071,17.1071,6.8929,2.7857,19.8214,25.5357,60.4643,7.1786,21.2143,14.3929,20.0714,13.0714,23.8214,13.3214,15.3929,7.7500,2.6071,20.5357
2004,1428,utah,,44,11,0,16,23,8,1,1,7,3,14,1,6,5,3,2,64.9032,57.6129,23.3226,49.2903,5.9677,15.1935,12.2903,17.2258,10.6452,24.0000,12.8065,14.2258,4.4516,3.5161,17.4839,20.9355,50.6452,4.0645,13.0645,11.6774,17.5161,9.2581,18.1290,9.2258,10.8065,7.0323,2.8387,17.7419
2004,1431,texas-el paso,,43,13,0,10,22,7,0,0,7,3,14,1,6,5,2,1,75.4828,67.2414,25.6552,54.5172,6.0000,15.8621,18.1724,24.3448,10.2759,24.0690,16.2759,13.5517,7.0000,2.6207,17.0690,24.4828,58.5172,6.7586,19.9310,11.5172,16.7586,12.7931,21.9655,12.7241,15.8966,5.5517,4.1034,20.4483
2004,1433,va commonwealth,,82,13,0,13,23,7,0,1,9,1,12,2,8,5,3,0,70.8000,63.5667,26.0667,55.0000,6.5667,17.0000,12.1000,20.0333,12.3333,25.4000,13.0000,16.4333,6.7333,3.8667,17.5667,23.0000,57.3000,5.5667,16.1333,12.0000,17.7000,11.6000,21.3000,12.1667,14.4000,7.7667,2.1333,18.3000
2004,1434,valparaiso,,132,15,0,9,17,12,0,2,8,2,10,5,4,6,3,1,72.2759,71.4483,24.7586,55.7586,5.2759,16.8621,17.4828,24.5862,11.8966,26.5172,15.4138,16.1724,6.6552,3.2759,22.5172,24.5172,58.8276,5.6207,17.4828,16.7931,25.6207,12.2414,23.4138,12.7241,13.2414,8.0690,2.7586,20.8621
2004,1435,vanderbilt,,24,6,2,13,21,9,2,2,6,4,15,2,4,6,2,1,73.8333,64.7333,25.7333,57.3667,7.8000,21.6000,14.5667,20.4333,11.4333,24.2000,16.6333,12.7667,7.5667,3.5000,17.8000,22.3000,54.7667,7.1667,20.5000,12.9667,18.2667,10.9667,23.1000,12.2333,15.4333,6.2333,3.4000,18.2333
2004,1436,vermont,,162,15,0,7,22,8,0,0,7,3,10,2,10,5,2,1,66.4000,62.1000,23.8333,55.9333,6.4000,19.5000,12.3333,18.1667,11.6333,24.9000,14.5667,12.5667,7.0000,2.8667,15.2667,23.7333,55.6667,6.2667,19.5333,8.3667,13.2667,9.7333,23.8333,13.7000,13.0000,6.2667,4.1333,17.7333
2004,1444,w michigan,,30,11,0,3,26,4,0,0,8,2,13,0,8,4,5,0,79.2000,65.9333,27.4333,59.2333,7.1667,18.8667,17.1667,23.8333,14.3667,23.6667,15.4667,13.3000,8.7667,2.7333,19.3667,23.0333,53.7333,6.1000,18.5000,13.7667,20.2000,10.6000,21.5333,11.5667,16.6000,5.5667,3.0000,21.3000
2004,1448,wake forest,17,13,4,2,15,19,9,7,7,6,4,12,3,5,5,2,1,83.8214,75.6429,28.5000,60.4286,7.6429,19.9643,19.1786,26.8929,14.0357,23.5000,15.7500,15.0357,9.2500,3.2500,20.8214,25.9286,58.3214,7.3571,20.3214,16.4286,23.3571,12.4286,21.9643,14.1071,17.6071,7.8571,4.0357,23.1071
2004,1449,washington,,51,8,0,11,19,11,4,4,8,2,11,3,6,7,2,1,81.4333,78.2333,28.5000,61.5667,6.5000,18.3000,17.9333,25.1333,12.4000,23.0000,16.0667,15.2000,7.3333,2.8667,21.2333,27.9333,60.1000,5.9000,17.4000,16.4667,23.3667,12.2333,23.5000,15.6000,17.1333,6.5333,2.9000,21.5333
2004,1458,wisconsin,10,14,6,1,22,24,6,2,2,8,2,15,0,5,6,4,0,68.6333,56.6667,23.7333,52.9333,5.8000,17.6000,15.3667,21.4333,11.2667,21.7000,13.4000,9.9333,6.9667,2.8000,15.4000,20.8333,49.3667,4.5000,13.5667,10.5000,15.0333,9.0667,20.9000,9.7667,14.3000,5.0000,2.8000,19.9000
2004,1462,xavier,,26,7,3,26,23,10,2,2,9,1,13,3,7,6,3,1,70.4242,62.3636,24.5455,55.6364,7.6061,20.5758,13.7273,20.2121,11.7879,23.6970,13.4848,12.5455,7.0303,2.2424,16.6364,22.7879,54.6667,5.3333,18.1212,11.4545,16.6970,10.6061,22.8788,11.5152,14.1515,6.0000,3.3939,18.2424
2005,1104,alabama,21,18,5,0,16,23,7,0,5,7,3,14,1,7,4,2,2,75.4333,64.8333,25.3667,52.6667,7.6333,19.5667,17.0667,23.2667,10.2333,26.4667,13.8333,12.6667,5.2000,4.4333,14.7333,24.1000,59.5667,7.1667,20.0000,9.4667,14.5667,11.5333,20.2333,12.3333,11.6000,5.8333,2.1000,19.8667
2005,1105,alabama a&m,,268,16,0,1,16,13,0,0,7,3,7,3,6,8,3,2,69.0690,67.7931,23.6552,59.0000,6.1034,20.2414,15.6552,25.5172,12.9310,24.3103,13.1379,15.2414,10.6207,3.8621,19.3448,25.2069,59.6207,4.8621,16.8966,12.5172,19.4828,13.7586,28.1034,13.7931,20.0690,7.1724,3.6552,20.6207
2005,1112,arizona,9,15,3,3,32,27,6,2,3,8,2,15,1,8,3,4,2,79.6667,69.5455,29.1212,61.8485,6.8485,17.0303,14.5758,18.7273,13.7273,23.2727,16.5758,14.8485,8.2424,3.5758,16.4545,25.7879,58.7879,6.5758,19.1818,11.3939,17.0303,12.2727,20.7576,14.9091,16.9697,6.6364,2.4848,17.8485
2005,1130,boston college,14,21,4,1,11,24,4,3,1,6,4,16,1,7,2,1,1,71.9286,63.8214,25.5357,56.5357,4.0000,12.1429,16.8571,23.6429,14.3214,23.4643,17.3929,12.9286,7.2500,4.1071,14.8929,23.9286,57.7143,6.1786,17.5000,9.7857,14.1429,12.4643,20.7143,13.4286,13.9643,6.8214,3.4286,19.6786
2005,1137,bucknell,,110,14,1,8,22,9,0,1,7,3,12,1,8,7,2,1,63.5806,58.4516,21.2581,47.7419,6.6129,17.5806,14.4516,20.7097,9.3548,22.4194,12.4516,15.7742,8.0000,3.0000,18.8710,19.5806,50.2903,6.0000,18.3226,13.2903,19.0645,10.9677,20.2258,10.4516,15.8710,7.0323,2.5161,18.8387
2005,1150,charlotte,,49,7,0,10,21,7,1,3,7,3,12,2,7,5,2,0,78.3571,72.0714,26.4286,61.0357,8.0000,21.7500,17.5000,25.5714,14.5714,24.1071,14.2143,13.1786,8.7143,3.2143,16.9643,26.4643,60.5714,6.9286,21.6786,12.2143,17.0357,12.5000,24.8571,14.6786,16.1786,5.1071,2.8214,21.4643
2005,1151,chattanooga,,165,15,0,8,17,10,0,0,7,3,10,3,7,7,0,0,70.4444,67.5556,24.4815,55.1481,5.2593,17.4074,16.2222,24.1111,13.5185,27.0741,13.5185,17.4074,7.0370,2.0000,16.7778,23.3704,56.8889,9.9630,28.0741,10.8519,16.0741,9.6667,21.4074,14.1481,15.0741,8.5185,3.9259,20.6667
2005,1153,cincinnati,23,25,7,1,23,24,7,0,4,7,3,15,2,6,3,3,2,76.4194,64.4194,25.5484,58.2258,6.6129,19.0323,18.7097,27.0000,14.3871,27.0645,15.0000,13.4516,5.4839,6.8710,17.6774,22.7097,61.2903,7.0323,20.6129,11.9677,17.9032,14.5484,21.8387,11.0645,14.2903,5.8710,2.1935,22.1935
2005,1163,connecticut,13,6,2,1,20,22,7,3,4,8,2,14,3,7,3,1,1,78.6207,66.7586,27.9655,60.7586,5.1379,14.6207,17.5517,25.1724,15.6897,30.4483,17.4138,15.2069,6.1724,9.1379,15.8276,24.8276,65.5172,6.3103,21.2414,10.7931,16.4483,13.6897,21.0345,14.2414,12.4828,8.4483,4.2069,20.0690
2005,1166,creighton,,37,10,0,14,23,10,0,0,9,1,11,5,7,5,5,0,71.5152,64.9697,24.3030,53.6364,8.6364,20.8182,14.2727,19.6061,9.8788,21.5152,14.2727,11.9697,6.8485,3.2727,17.6364,23.9091,53.9697,5.5758,15.4848,11.5758,17.8788,11.7879,22.5152,12.4848,14.7273,5.9091,3.2727,19.3030
2005,1175,delaware st,,199,16,0,1,19,13,0,2,8,2,9,1,6,11,4,1,62.4063,61.8438,20.2500,47.9063,6.5000,18.9688,15.4063,20.6875,10.1563,17.3750,10.6563,14.0625,8.1563,2.8438,16.0938,22.6563,47.9688,5.6250,14.8438,10.9063,16.7813,10.7813,20.3125,11.8125,16.7188,6.1563,3.0000,18.3750
2005,1181,duke,3,3,1,2,34,25,5,7,2,7,3,14,1,5,4,6,0,79.7667,65.8000,26.5333,59.1667,8.9667,23.3000,17.7333,24.9000,13.5000,24.9333,13.2000,13.6000,8.7667,6.8667,18.4333,23.9000,60.9000,3.8000,12.5333,14.2000,19.7667,14.6000,22.1000,9.9000,15.8000,7.4667,4.2000,21.0667
2005,1184,e kentucky,,148,15,0,3,19,8,0,2,8,2,9,1,8,7,2,0,70.3704,67.4815,26.2593,55.8519,6.1852,17.4074,11.6667,17.5556,10.9259,23.5556,14.6667,14.2222,6.8519,3.7778,19.5185,23.5556,54.2222,5.1111,13.8889,15.2593,22.1481,11.2222,21.9630,12.7407,14.0000,7.8889,2.6667,17.1111
2005,1192,f dickinson,,193,16,0,6,19,12,0,0,7,3,11,3,7,7,1,2,74.1613,70.9032,27.0645,59.9355,6.6774,19.0000,13.3548,19.9355,12.4516,23.6452,15.0323,13.9032,7.1290,4.4194,18.9677,25.6774,56.3226,5.8065,15.7742,13.7419,21.1613,11.1290,24.1613,13.9355,15.3548,6.1935,2.5161,19.1613
2005,1196,florida,16,11,4,1,22,23,7,4,2,9,1,13,3,5,4,5,0,76.8667,62.7333,26.7667,54.8333,7.6667,19.5000,15.6667,22.4000,11.5000,25.8333,15.0333,13.6333,7.0333,4.4667,18.2000,22.4333,54.7000,5.5667,17.9000,12.3000,18.4333,10.3000,20.6000,10.8000,14.8333,6.5667,2.4667,19.6667
2005,1203,g washington,,44,12,0,9,22,7,1,1,8,2,9,3,8,4,5,0,77.2414,66.9310,27.7241,58.1034,5.3793,14.8621,16.4138,23.3448,13.0345,23.6552,16.0345,14.9655,9.7931,4.2759,17.3793,23.7586,56.1379,7.2414,21.1724,12.1724,18.6207,11.7586,21.4483,14.5172,17.5517,7.4483,2.4138,20.1379
2005,1210,georgia tech,25,23,5,1,15,19,11,2,7,6,4,12,3,4,6,3,2,74.5667,66.3000,26.7000,58.9333,5.9000,17.9333,15.2667,22.2333,12.7667,26.7000,14.9667,15.3000,8.2667,5.3000,20.1333,22.8000,59.1667,6.2000,20.1333,14.5000,21.8667,13.2333,23.4000,12.4333,15.7000,7.2000,3.9333,20.5000
